timestamp,segment_id,train_id,speed,acceleration,vibration_vertical,vibration_lateral,track_temperature,age_years,maintenance_score,curvature_degree,max_permitted_speed,risk_label
2026-01-05T20:55:00+00:00,SEG-030,T-143,61.284,0.207,0.472,0.217,27.493,12.4,0.635,4.246,80,0
2026-01-05T21:00:00+00:00,SEG-036,T-144,76.788,0.678,0.278,0.02,31.902,10.34,0.933,3.997,110,0
2026-01-05T21:05:00+00:00,SEG-007,T-145,115.077,0.548,0.578,0.866,43.342,52.85,0.783,3.754,110,1
2026-01-05T21:10:00+00:00,SEG-012,T-146,69.888,-1.379,0.206,0.02,35.678,42.0,0.64,1.714,110,0
2026-01-05T21:15:00+00:00,SEG-015,T-147,75.391,1.107,0.405,0.068,32.522,27.27,0.298,6.392,130,0
2026-01-05T21:20:00+00:00,SEG-018,T-148,47.297,-0.187,0.066,0.13,33.742,28.99,0.676,2.534,80,0
2026-01-05T21:25:00+00:00,SEG-018,T-149,37.485,-1.067,0.291,0.263,25.877,28.99,0.676,2.534,80,0
2026-01-05T21:30:00+00:00,SEG-019,T-150,70.797,-0.668,0.346,0.131,25.499,33.09,0.802,6.028,80,0
2026-01-05T21:35:00+00:00,SEG-016,T-151,105.024,0.863,0.2,0.103,28.736,15.4,0.614,6.193,110,0
2026-01-05T21:40:00+00:00,SEG-001,T-152,59.171,0.727,0.864,0.935,40.014,3.58,0.451,1.562,60,2
2026-01-05T21:45:00+00:00,SEG-001,T-153,77.532,0.05,1.058,0.615,37.487,3.58,0.451,1.562,60,2
2026-01-05T21:50:00+00:00,SEG-008,T-154,91.508,-1.509,0.266,0.155,36.179,36.78,0.855,4.33,100,0
2026-01-05T21:55:00+00:00,SEG-050,T-155,97.135,0.43,0.152,0.395,22.654,9.55,0.9,1.724,130,0
2026-01-05T22:00:00+00:00,SEG-035,T-156,49.567,-0.47,0.253,0.31,32.476,6.46,0.424,4.683,80,0
2026-01-05T22:05:00+00:00,SEG-050,T-157,75.045,0.07,0.444,0.02,27.263,9.55,0.9,1.724,130,0
2026-01-05T22:10:00+00:00,SEG-034,T-158,91.45,0.665,0.908,0.777,35.085,6.47,0.711,1.603,60,2
2026-01-05T22:15:00+00:00,SEG-016,T-159,92.532,0.375,0.183,0.04,32.703,15.4,0.614,6.193,110,0
2026-01-05T22:20:00+00:00,SEG-025,T-160,154.597,-2.155,0.779,0.52,30.411,40.37,0.362,5.338,130,2
2026-01-05T22:25:00+00:00,SEG-034,T-161,53.69,1.048,0.365,0.111,28.092,6.47,0.711,1.603,60,0
2026-01-05T22:30:00+00:00,SEG-018,T-162,72.887,-0.906,0.29,0.073,38.882,28.99,0.676,2.534,80,0
2026-01-05T22:35:00+00:00,SEG-023,T-163,79.921,-0.927,0.425,0.149,29.35,20.49,0.365,0.023,100,1
2026-01-05T22:40:00+00:00,SEG-010,T-164,108.722,0.691,1.048,0.734,47.912,55.89,0.883,2.661,110,2
2026-01-05T22:45:00+00:00,SEG-030,T-165,63.63,0.252,0.196,0.364,36.843,12.4,0.635,4.246,80,0
2026-01-05T22:50:00+00:00,SEG-028,T-166,113.975,0.234,0.806,0.836,51.383,57.31,0.941,0.6,110,2
2026-01-05T22:55:00+00:00,SEG-050,T-167,84.829,1.142,0.482,0.117,38.09,9.55,0.9,1.724,130,0
2026-01-05T23:00:00+00:00,SEG-028,T-168,118.958,0.484,0.905,0.521,42.942,57.31,0.941,0.6,110,1
2026-01-05T23:05:00+00:00,SEG-028,T-169,97.702,-0.583,1.129,0.482,49.094,57.31,0.941,0.6,110,2
2026-01-05T23:10:00+00:00,SEG-012,T-170,78.308,0.152,0.113,0.02,27.709,42.0,0.64,1.714,110,0
2026-01-05T23:15:00+00:00,SEG-036,T-171,88.144,-0.442,0.194,0.291,37.985,10.34,0.933,3.997,110,0
2026-01-05T23:20:00+00:00,SEG-012,T-172,90.884,-0.814,0.119,0.277,36.957,42.0,0.64,1.714,110,0
2026-01-05T23:25:00+00:00,SEG-046,T-173,121.206,-0.24,0.131,0.304,38.479,11.75,0.467,6.781,130,0
2026-01-05T23:30:00+00:00,SEG-036,T-174,82.998,0.271,0.172,0.374,42.103,10.34,0.933,3.997,110,0
2026-01-05T23:35:00+00:00,SEG-024,T-175,87.887,1.455,0.651,0.601,39.292,50.0,0.621,0.745,100,1
2026-01-05T23:40:00+00:00,SEG-026,T-176,55.298,0.201,0.694,0.664,34.775,59.87,0.687,3.42,60,1
2026-01-05T23:45:00+00:00,SEG-018,T-177,77.681,0.428,0.765,0.548,46.069,28.99,0.676,2.534,80,1
2026-01-05T23:50:00+00:00,SEG-031,T-178,115.884,-0.289,0.789,0.506,38.362,49.58,0.754,4.991,110,1
2026-01-05T23:55:00+00:00,SEG-034,T-179,28.261,1.332,0.229,0.02,33.49,6.47,0.711,1.603,60,0
2026-01-06T00:00:00+00:00,SEG-010,T-100,99.847,-0.169,1.297,0.811,42.28,55.89,0.883,2.661,110,2
2026-01-06T00:05:00+00:00,SEG-001,T-101,39.98,0.421,0.381,0.064,32.049,3.58,0.451,1.562,60,0
2026-01-06T00:10:00+00:00,SEG-002,T-102,78.107,1.658,0.869,0.753,46.233,7.48,0.558,0.209,80,1
2026-01-06T00:15:00+00:00,SEG-035,T-103,57.789,-0.387,0.109,0.082,30.321,6.46,0.424,4.683,80,0
2026-01-06T00:20:00+00:00,SEG-010,T-104,120.294,-0.059,1.121,0.603,38.931,55.89,0.883,2.661,110,2
2026-01-06T00:25:00+00:00,SEG-031,T-105,98.382,-0.456,0.832,0.712,37.129,49.58,0.754,4.991,110,1
2026-01-06T00:30:00+00:00,SEG-018,T-106,58.307,0.979,0.168,0.052,35.147,28.99,0.676,2.534,80,0
2026-01-06T00:35:00+00:00,SEG-037,T-107,63.326,-1.067,0.813,0.632,36.858,51.43,0.839,1.333,60,1
2026-01-06T00:40:00+00:00,SEG-029,T-108,135.745,-0.428,0.624,0.43,43.926,63.61,0.639,0.88,110,1
2026-01-06T00:45:00+00:00,SEG-023,T-109,132.684,-0.631,0.921,0.576,47.992,20.49,0.365,0.023,100,2
2026-01-06T00:50:00+00:00,SEG-033,T-110,54.291,-0.343,0.116,0.155,26.639,23.3,0.679,1.611,80,0
2026-01-06T00:55:00+00:00,SEG-018,T-111,62.724,0.715,0.653,0.384,52.436,28.99,0.676,2.534,80,1
2026-01-06T01:00:00+00:00,SEG-031,T-112,96.318,0.175,0.891,0.365,35.681,49.58,0.754,4.991,110,1
2026-01-06T01:05:00+00:00,SEG-009,T-113,88.74,-0.858,0.671,0.552,32.261,14.11,0.301,4.629,100,1
2026-01-06T01:10:00+00:00,SEG-005,T-114,105.874,0.938,0.774,0.705,43.621,45.98,0.498,1.088,100,2
2026-01-06T01:15:00+00:00,SEG-049,T-115,76.575,-0.408,0.899,0.34,42.801,55.63,0.3,0.476,80,2
2026-01-06T01:20:00+00:00,SEG-012,T-116,90.1,-0.001,1.137,0.694,40.995,42.0,0.64,1.714,110,2
2026-01-06T01:25:00+00:00,SEG-048,T-117,135.638,-1.718,0.868,0.459,49.339,59.92,0.638,0.398,130,2
2026-01-06T01:30:00+00:00,SEG-021,T-118,55.612,0.35,0.877,0.534,36.186,64.76,0.636,6.798,60,2
2026-01-06T01:35:00+00:00,SEG-044,T-119,124.249,-1.507,0.879,0.729,46.26,12.37,0.252,2.733,110,2
2026-01-06T01:40:00+00:00,SEG-013,T-120,87.569,0.059,0.302,0.21,32.887,19.01,0.926,4.817,80,0
2026-01-06T01:45:00+00:00,SEG-050,T-121,98.371,1.338,0.181,0.164,35.839,9.55,0.9,1.724,130,0
2026-01-06T01:50:00+00:00,SEG-047,T-122,91.415,-0.748,0.857,0.507,39.091,5.84,0.479,0.351,110,1
2026-01-06T01:55:00+00:00,SEG-036,T-123,94.734,-1.299,0.295,0.037,23.39,10.34,0.933,3.997,110,0
2026-01-06T02:00:00+00:00,SEG-037,T-124,63.071,-0.648,0.718,0.725,44.932,51.43,0.839,1.333,60,1
2026-01-06T02:05:00+00:00,SEG-015,T-125,126.729,0.538,0.776,0.905,37.639,27.27,0.298,6.392,130,2
2026-01-06T02:10:00+00:00,SEG-011,T-126,74.037,-0.909,0.945,0.846,30.917,12.25,0.509,4.691,60,2
2026-01-06T02:15:00+00:00,SEG-004,T-127,44.997,-1.006,0.405,0.064,48.033,15.89,0.68,5.666,60,0
2026-01-06T02:20:00+00:00,SEG-042,T-128,40.506,0.726,0.346,0.059,40.801,5.19,0.979,5.852,60,0
2026-01-06T02:25:00+00:00,SEG-047,T-129,93.128,0.401,0.256,0.02,38.469,5.84,0.479,0.351,110,0
2026-01-06T02:30:00+00:00,SEG-037,T-130,55.757,1.156,0.589,1.035,45.724,51.43,0.839,1.333,60,1
2026-01-06T02:35:00+00:00,SEG-040,T-131,77.002,1.048,0.989,0.546,48.608,14.07,0.641,0.981,80,1
2026-01-06T02:40:00+00:00,SEG-007,T-132,96.272,1.409,0.839,0.542,44.128,52.85,0.783,3.754,110,1
2026-01-06T02:45:00+00:00,SEG-002,T-133,57.847,1.162,1.125,0.69,44.725,7.48,0.558,0.209,80,2
2026-01-06T02:50:00+00:00,SEG-025,T-134,131.543,-0.321,0.648,0.876,45.289,40.37,0.362,5.338,130,2
2026-01-06T02:55:00+00:00,SEG-028,T-135,101.22,-1.293,0.91,0.697,32.301,57.31,0.941,0.6,110,1
2026-01-06T03:00:00+00:00,SEG-023,T-136,71.498,0.214,0.261,0.201,39.946,20.49,0.365,0.023,100,0
2026-01-06T03:05:00+00:00,SEG-035,T-137,99.662,-1.618,0.878,0.649,39.931,6.46,0.424,4.683,80,2
2026-01-06T03:10:00+00:00,SEG-005,T-138,93.695,2.459,0.899,0.575,49.497,45.98,0.498,1.088,100,2
2026-01-06T03:15:00+00:00,SEG-009,T-139,77.27,0.317,0.769,0.66,46.033,14.11,0.301,4.629,100,1
2026-01-06T03:20:00+00:00,SEG-035,T-140,54.407,-0.717,0.02,0.402,24.881,6.46,0.424,4.683,80,0
2026-01-06T03:25:00+00:00,SEG-024,T-141,105.245,-0.119,0.788,0.847,37.333,50.0,0.621,0.745,100,2
2026-01-06T03:30:00+00:00,SEG-045,T-142,105.543,-0.362,0.33,0.02,39.819,28.65,0.949,6.968,130,0
2026-01-06T03:35:00+00:00,SEG-009,T-143,102.385,-0.15,0.715,0.634,39.098,14.11,0.301,4.629,100,1
2026-01-06T03:40:00+00:00,SEG-047,T-144,131.272,-0.425,1.194,0.585,33.761,5.84,0.479,0.351,110,2
2026-01-06T03:45:00+00:00,SEG-032,T-145,83.152,2.215,0.823,0.835,37.159,29.6,0.628,0.847,80,2
2026-01-06T03:50:00+00:00,SEG-004,T-146,35.074,0.587,0.121,0.27,27.51,15.89,0.68,5.666,60,0
2026-01-06T03:55:00+00:00,SEG-012,T-147,114.257,0.298,0.62,0.608,51.985,42.0,0.64,1.714,110,1
2026-01-06T04:00:00+00:00,SEG-002,T-148,81.88,0.013,0.705,0.702,37.871,7.48,0.558,0.209,80,1
2026-01-06T04:05:00+00:00,SEG-002,T-149,52.317,0.64,0.322,0.049,23.289,7.48,0.558,0.209,80,0
2026-01-06T04:10:00+00:00,SEG-048,T-150,137.528,-0.643,0.66,0.961,37.902,59.92,0.638,0.398,130,2
2026-01-06T04:15:00+00:00,SEG-035,T-151,114.392,-0.064,0.664,0.57,38.451,6.46,0.424,4.683,80,2
2026-01-06T04:20:00+00:00,SEG-025,T-152,140.706,-0.296,0.845,0.745,39.331,40.37,0.362,5.338,130,2
2026-01-06T04:25:00+00:00,SEG-016,T-153,104.168,0.173,0.791,0.825,46.664,15.4,0.614,6.193,110,1
2026-01-06T04:30:00+00:00,SEG-018,T-154,64.058,-0.72,0.02,0.124,30.06,28.99,0.676,2.534,80,0
2026-01-06T04:35:00+00:00,SEG-017,T-155,97.965,0.014,0.822,0.659,43.645,18.69,0.43,3.93,100,2
2026-01-06T04:40:00+00:00,SEG-023,T-156,106.307,-0.204,0.757,0.959,47.104,20.49,0.365,0.023,100,2
2026-01-06T04:45:00+00:00,SEG-021,T-157,76.094,-0.679,0.735,0.69,43.064,64.76,0.636,6.798,60,2
2026-01-06T04:50:00+00:00,SEG-032,T-158,55.765,0.19,0.174,0.147,30.708,29.6,0.628,0.847,80,0
2026-01-06T04:55:00+00:00,SEG-044,T-159,114.23,-0.213,0.72,0.695,37.925,12.37,0.252,2.733,110,2
2026-01-06T05:00:00+00:00,SEG-046,T-160,134.559,-0.264,0.846,0.803,32.341,11.75,0.467,6.781,130,2
2026-01-06T05:05:00+00:00,SEG-016,T-161,81.663,-0.046,0.393,0.251,27.598,15.4,0.614,6.193,110,0
2026-01-06T05:10:00+00:00,SEG-021,T-162,69.132,-0.042,0.637,0.783,44.744,64.76,0.636,6.798,60,2
2026-01-06T05:15:00+00:00,SEG-039,T-163,63.607,-0.829,0.767,0.773,38.09,5.82,0.782,5.604,60,1
2026-01-06T05:20:00+00:00,SEG-019,T-164,61.775,1.218,0.281,0.459,26.393,33.09,0.802,6.028,80,0
2026-01-06T05:25:00+00:00,SEG-021,T-165,63.608,-0.405,0.887,0.486,37.197,64.76,0.636,6.798,60,2
2026-01-06T05:30:00+00:00,SEG-014,T-166,47.23,-1.327,0.734,0.789,50.235,55.1,0.816,1.603,60,1
2026-01-06T05:35:00+00:00,SEG-015,T-167,110.503,-1.114,1.076,0.647,41.248,27.27,0.298,6.392,130,2
2026-01-06T05:40:00+00:00,SEG-008,T-168,71.48,-0.664,0.231,0.02,33.265,36.78,0.855,4.33,100,0
2026-01-06T05:45:00+00:00,SEG-037,T-169,64.355,-0.848,0.854,0.754,42.629,51.43,0.839,1.333,60,2
2026-01-06T05:50:00+00:00,SEG-030,T-170,76.653,-0.31,0.198,0.02,37.109,12.4,0.635,4.246,80,0
2026-01-06T05:55:00+00:00,SEG-036,T-171,84.904,-0.603,0.44,0.076,26.83,10.34,0.933,3.997,110,0
2026-01-06T06:00:00+00:00,SEG-027,T-172,76.393,1.135,0.435,0.744,39.976,57.36,0.857,2.153,60,1
2026-01-06T06:05:00+00:00,SEG-043,T-173,73.61,0.342,0.232,0.295,31.034,12.48,0.605,1.496,110,0
2026-01-06T06:10:00+00:00,SEG-027,T-174,68.853,0.422,1.0,0.718,39.297,57.36,0.857,2.153,60,2
2026-01-06T06:15:00+00:00,SEG-011,T-175,55.948,-0.63,0.223,0.357,40.951,12.25,0.509,4.691,60,0
2026-01-06T06:20:00+00:00,SEG-009,T-176,103.217,-1.1,0.82,0.677,44.025,14.11,0.301,4.629,100,2
2026-01-06T06:25:00+00:00,SEG-025,T-177,131.338,-0.497,0.751,0.763,33.133,40.37,0.362,5.338,130,2
2026-01-06T06:30:00+00:00,SEG-008,T-178,79.509,-0.061,0.111,0.128,30.191,36.78,0.855,4.33,100,0
2026-01-06T06:35:00+00:00,SEG-023,T-179,97.76,-0.961,1.041,0.545,41.625,20.49,0.365,0.023,100,2
2026-01-06T06:40:00+00:00,SEG-049,T-100,86.244,0.347,0.926,0.681,28.702,55.63,0.3,0.476,80,2
2026-01-06T06:45:00+00:00,SEG-001,T-101,59.415,0.665,0.692,0.798,37.318,3.58,0.451,1.562,60,1
2026-01-06T06:50:00+00:00,SEG-033,T-102,78.132,1.037,1.121,0.668,48.953,23.3,0.679,1.611,80,2
2026-01-06T06:55:00+00:00,SEG-034,T-103,48.969,0.707,0.334,0.057,29.679,6.47,0.711,1.603,60,0
2026-01-06T07:00:00+00:00,SEG-012,T-104,137.783,-0.659,0.95,0.818,35.451,42.0,0.64,1.714,110,2
2026-01-06T07:05:00+00:00,SEG-040,T-105,63.755,1.01,0.185,0.249,30.368,14.07,0.641,0.981,80,0
2026-01-06T07:10:00+00:00,SEG-015,T-106,126.714,1.186,1.197,0.884,41.294,27.27,0.298,6.392,130,2
2026-01-06T07:15:00+00:00,SEG-010,T-107,104.756,1.061,0.669,0.596,45.956,55.89,0.883,2.661,110,1
2026-01-06T07:20:00+00:00,SEG-003,T-108,113.509,0.599,0.779,0.914,42.475,33.84,0.269,1.392,130,2
2026-01-06T07:25:00+00:00,SEG-037,T-109,62.395,0.576,0.772,0.675,29.141,51.43,0.839,1.333,60,1
2026-01-06T07:30:00+00:00,SEG-046,T-110,139.287,1.87,0.706,0.55,43.935,11.75,0.467,6.781,130,1
2026-01-06T07:35:00+00:00,SEG-047,T-111,86.106,-0.638,1.133,0.6,41.847,5.84,0.479,0.351,110,2
2026-01-06T07:40:00+00:00,SEG-005,T-112,93.166,0.238,0.844,0.536,36.735,45.98,0.498,1.088,100,2
2026-01-06T07:45:00+00:00,SEG-021,T-113,44.217,-1.049,0.921,0.665,39.973,64.76,0.636,6.798,60,2
2026-01-06T07:50:00+00:00,SEG-013,T-114,48.055,0.488,0.02,0.374,33.89,19.01,0.926,4.817,80,0
2026-01-06T07:55:00+00:00,SEG-025,T-115,132.899,0.193,0.87,0.741,35.214,40.37,0.362,5.338,130,2
2026-01-06T08:00:00+00:00,SEG-012,T-116,110.711,0.934,0.954,0.894,31.643,42.0,0.64,1.714,110,2
2026-01-06T08:05:00+00:00,SEG-001,T-117,30.692,-0.245,0.02,0.191,31.58,3.58,0.451,1.562,60,0
2026-01-06T08:10:00+00:00,SEG-045,T-118,86.863,-0.313,0.385,0.076,26.744,28.65,0.949,6.968,130,0
2026-01-06T08:15:00+00:00,SEG-020,T-119,106.42,0.078,1.018,0.503,33.555,51.9,0.558,0.445,110,2
2026-01-06T08:20:00+00:00,SEG-039,T-120,40.079,0.023,0.249,0.4,40.031,5.82,0.782,5.604,60,0
2026-01-06T08:25:00+00:00,SEG-029,T-121,103.152,0.173,0.808,0.591,36.87,63.61,0.639,0.88,110,2
2026-01-06T08:30:00+00:00,SEG-008,T-122,70.382,0.801,0.29,0.378,24.25,36.78,0.855,4.33,100,0
2026-01-06T08:35:00+00:00,SEG-044,T-123,71.253,-1.004,0.192,0.341,40.071,12.37,0.252,2.733,110,0
2026-01-06T08:40:00+00:00,SEG-004,T-124,37.68,-0.624,0.455,0.02,37.779,15.89,0.68,5.666,60,0
2026-01-06T08:45:00+00:00,SEG-004,T-125,48.872,-0.703,0.22,0.054,34.151,15.89,0.68,5.666,60,0
2026-01-06T08:50:00+00:00,SEG-027,T-126,70.877,1.212,0.71,0.662,39.149,57.36,0.857,2.153,60,1
2026-01-06T08:55:00+00:00,SEG-009,T-127,99.006,-0.37,1.104,0.678,42.844,14.11,0.301,4.629,100,2
2026-01-06T09:00:00+00:00,SEG-046,T-128,86.224,0.274,0.458,0.221,32.74,11.75,0.467,6.781,130,0
2026-01-06T09:05:00+00:00,SEG-011,T-129,74.404,0.517,0.648,0.786,41.111,12.25,0.509,4.691,60,2
2026-01-06T09:10:00+00:00,SEG-024,T-130,105.834,2.12,1.104,0.685,41.401,50.0,0.621,0.745,100,2
2026-01-06T09:15:00+00:00,SEG-007,T-131,115.478,0.195,0.862,0.61,41.726,52.85,0.783,3.754,110,2
2026-01-06T09:20:00+00:00,SEG-041,T-132,97.648,-0.268,0.368,0.355,39.365,31.15,0.888,0.528,130,0
2026-01-06T09:25:00+00:00,SEG-048,T-133,127.769,-0.04,0.891,0.607,32.648,59.92,0.638,0.398,130,2
2026-01-06T09:30:00+00:00,SEG-047,T-134,103.128,-0.142,0.268,0.116,29.892,5.84,0.479,0.351,110,0
2026-01-06T09:35:00+00:00,SEG-013,T-135,40.565,0.673,0.418,0.02,23.177,19.01,0.926,4.817,80,0
2026-01-06T09:40:00+00:00,SEG-020,T-136,114.725,-0.102,0.97,0.562,36.371,51.9,0.558,0.445,110,2
2026-01-06T09:45:00+00:00,SEG-027,T-137,65.9,-0.14,0.503,0.682,37.603,57.36,0.857,2.153,60,1
2026-01-06T09:50:00+00:00,SEG-002,T-138,77.797,-1.129,0.46,0.668,32.529,7.48,0.558,0.209,80,1
2026-01-06T09:55:00+00:00,SEG-002,T-139,64.268,-0.499,0.257,0.314,24.059,7.48,0.558,0.209,80,0
2026-01-06T10:00:00+00:00,SEG-022,T-140,98.851,1.128,0.801,0.561,40.472,44.95,0.642,1.868,100,1
2026-01-06T10:05:00+00:00,SEG-006,T-141,92.248,-1.147,0.105,0.074,30.692,7.84,0.321,5.932,130,0
2026-01-06T10:10:00+00:00,SEG-015,T-142,86.176,1.339,0.247,0.164,20.643,27.27,0.298,6.392,130,0
2026-01-06T10:15:00+00:00,SEG-039,T-143,48.823,-1.601,0.485,0.188,32.338,5.82,0.782,5.604,60,0
2026-01-06T10:20:00+00:00,SEG-035,T-144,89.406,-1.39,0.82,0.494,43.656,6.46,0.424,4.683,80,1
2026-01-06T10:25:00+00:00,SEG-047,T-145,76.407,1.066,0.436,0.313,24.834,5.84,0.479,0.351,110,0
2026-01-06T10:30:00+00:00,SEG-011,T-146,66.471,0.792,0.923,0.697,39.848,12.25,0.509,4.691,60,2
2026-01-06T10:35:00+00:00,SEG-041,T-147,89.025,-0.265,0.02,0.199,26.204,31.15,0.888,0.528,130,0
2026-01-06T10:40:00+00:00,SEG-019,T-148,77.544,-0.83,0.233,0.261,28.739,33.09,0.802,6.028,80,0
2026-01-06T10:45:00+00:00,SEG-037,T-149,81.943,1.191,0.973,0.782,44.337,51.43,0.839,1.333,60,2
2026-01-06T10:50:00+00:00,SEG-046,T-150,87.652,-0.061,0.13,0.211,37.208,11.75,0.467,6.781,130,0
2026-01-06T10:55:00+00:00,SEG-009,T-151,38.296,0.515,0.201,0.025,30.444,14.11,0.301,4.629,100,0
2026-01-06T11:00:00+00:00,SEG-031,T-152,121.611,-0.784,0.83,0.732,50.535,49.58,0.754,4.991,110,2
2026-01-06T11:05:00+00:00,SEG-004,T-153,42.683,-1.41,0.191,0.151,23.854,15.89,0.68,5.666,60,0
2026-01-06T11:10:00+00:00,SEG-023,T-154,109.924,-0.663,0.794,0.771,31.097,20.49,0.365,0.023,100,2
2026-01-06T11:15:00+00:00,SEG-040,T-155,76.843,-0.47,1.038,0.578,39.458,14.07,0.641,0.981,80,2
2026-01-06T11:20:00+00:00,SEG-038,T-156,43.919,0.348,0.111,0.175,34.779,24.32,0.55,6.047,60,0
2026-01-06T11:25:00+00:00,SEG-050,T-157,83.495,-1.436,0.02,0.054,19.622,9.55,0.9,1.724,130,0
2026-01-06T11:30:00+00:00,SEG-048,T-158,126.495,0.393,0.692,0.771,51.135,59.92,0.638,0.398,130,2
2026-01-06T11:35:00+00:00,SEG-040,T-159,59.67,1.715,0.406,0.425,26.324,14.07,0.641,0.981,80,0
2026-01-06T11:40:00+00:00,SEG-004,T-160,49.075,0.042,0.082,0.063,32.901,15.89,0.68,5.666,60,0
2026-01-06T11:45:00+00:00,SEG-026,T-161,53.052,1.012,0.713,0.755,39.242,59.87,0.687,3.42,60,1
2026-01-06T11:50:00+00:00,SEG-034,T-162,38.981,-0.087,0.172,0.28,39.35,6.47,0.711,1.603,60,0
2026-01-06T11:55:00+00:00,SEG-028,T-163,118.216,-1.056,0.568,0.665,38.972,57.31,0.941,0.6,110,1
2026-01-06T12:00:00+00:00,SEG-028,T-164,121.841,-0.536,1.139,0.798,33.878,57.31,0.941,0.6,110,2
2026-01-06T12:05:00+00:00,SEG-040,T-165,69.517,0.381,0.619,0.176,29.213,14.07,0.641,0.981,80,1
2026-01-06T12:10:00+00:00,SEG-048,T-166,136.075,-0.937,0.993,0.713,49.497,59.92,0.638,0.398,130,2
2026-01-06T12:15:00+00:00,SEG-017,T-167,123.317,-1.03,0.977,0.659,36.827,18.69,0.43,3.93,100,2
2026-01-06T12:20:00+00:00,SEG-026,T-168,58.379,0.798,0.735,0.387,30.683,59.87,0.687,3.42,60,1
2026-01-06T12:25:00+00:00,SEG-031,T-169,92.548,0.305,0.725,0.53,29.935,49.58,0.754,4.991,110,1
2026-01-06T12:30:00+00:00,SEG-049,T-170,89.994,-0.155,0.943,0.482,35.821,55.63,0.3,0.476,80,2
2026-01-06T12:35:00+00:00,SEG-009,T-171,68.401,0.494,0.281,0.119,23.143,14.11,0.301,4.629,100,0
2026-01-06T12:40:00+00:00,SEG-021,T-172,30.907,1.706,0.725,0.716,49.775,64.76,0.636,6.798,60,1
2026-01-06T12:45:00+00:00,SEG-021,T-173,63.392,-0.846,1.078,1.008,41.002,64.76,0.636,6.798,60,2
2026-01-06T12:50:00+00:00,SEG-001,T-174,43.986,0.482,1.024,0.625,40.075,3.58,0.451,1.562,60,1
2026-01-06T12:55:00+00:00,SEG-047,T-175,70.936,-0.867,0.263,0.217,24.883,5.84,0.479,0.351,110,0
2026-01-06T13:00:00+00:00,SEG-027,T-176,60.782,-0.486,0.545,0.762,42.097,57.36,0.857,2.153,60,1
2026-01-06T13:05:00+00:00,SEG-037,T-177,69.309,1.059,1.167,0.816,53.413,51.43,0.839,1.333,60,2
2026-01-06T13:10:00+00:00,SEG-012,T-178,117.987,0.152,1.047,0.883,39.815,42.0,0.64,1.714,110,2
2026-01-06T13:15:00+00:00,SEG-024,T-179,94.522,1.272,1.125,0.416,38.779,50.0,0.621,0.745,100,2
2026-01-06T13:20:00+00:00,SEG-013,T-100,59.292,-0.21,0.102,0.096,35.394,19.01,0.926,4.817,80,0
2026-01-06T13:25:00+00:00,SEG-027,T-101,75.159,0.675,0.976,0.919,44.218,57.36,0.857,2.153,60,2
2026-01-06T13:30:00+00:00,SEG-045,T-102,106.115,-1.675,0.322,0.022,39.803,28.65,0.949,6.968,130,0
2026-01-06T13:35:00+00:00,SEG-044,T-103,109.215,0.736,1.146,0.711,36.386,12.37,0.252,2.733,110,2
2026-01-06T13:40:00+00:00,SEG-014,T-104,46.697,-1.295,0.943,0.602,37.493,55.1,0.816,1.603,60,1
2026-01-06T13:45:00+00:00,SEG-036,T-105,106.708,-0.688,0.259,0.121,32.68,10.34,0.933,3.997,110,0
2026-01-06T13:50:00+00:00,SEG-030,T-106,71.706,-0.778,0.149,0.072,27.001,12.4,0.635,4.246,80,0
2026-01-06T13:55:00+00:00,SEG-037,T-107,63.185,-1.209,0.814,0.631,39.452,51.43,0.839,1.333,60,1
2026-01-06T14:00:00+00:00,SEG-001,T-108,35.151,-0.337,0.262,0.254,29.789,3.58,0.451,1.562,60,0
2026-01-06T14:05:00+00:00,SEG-035,T-109,65.104,0.319,0.529,0.215,24.433,6.46,0.424,4.683,80,1
2026-01-06T14:10:00+00:00,SEG-028,T-110,104.094,-0.906,0.87,0.618,33.981,57.31,0.941,0.6,110,1
2026-01-06T14:15:00+00:00,SEG-003,T-111,133.818,-0.624,1.045,0.485,47.795,33.84,0.269,1.392,130,2
2026-01-06T14:20:00+00:00,SEG-027,T-112,59.448,0.382,1.058,0.58,40.017,57.36,0.857,2.153,60,2
2026-01-06T14:25:00+00:00,SEG-039,T-113,69.247,-0.259,0.95,0.617,51.867,5.82,0.782,5.604,60,1
2026-01-06T14:30:00+00:00,SEG-009,T-114,102.878,0.523,0.798,0.859,47.727,14.11,0.301,4.629,100,2
2026-01-06T14:35:00+00:00,SEG-026,T-115,69.071,-0.511,0.94,0.65,45.768,59.87,0.687,3.42,60,2
2026-01-06T14:40:00+00:00,SEG-006,T-116,104.882,-1.463,0.106,0.167,28.574,7.84,0.321,5.932,130,0
2026-01-06T14:45:00+00:00,SEG-001,T-117,54.719,-1.286,0.749,0.781,38.405,3.58,0.451,1.562,60,1
2026-01-06T14:50:00+00:00,SEG-031,T-118,120.622,1.056,0.632,0.655,39.316,49.58,0.754,4.991,110,1
2026-01-06T14:55:00+00:00,SEG-009,T-119,115.487,-1.627,0.789,0.751,36.452,14.11,0.301,4.629,100,2
2026-01-06T15:00:00+00:00,SEG-039,T-120,56.465,0.218,0.321,0.169,24.041,5.82,0.782,5.604,60,0
2026-01-06T15:05:00+00:00,SEG-050,T-121,112.327,0.012,0.118,0.306,40.113,9.55,0.9,1.724,130,0
